contrast	library	term	nes	nominal_p	fdr	leading_edge_genes
TegvsNC	Reactome_2022	Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084	-1.90670813646	0	0.00241327257126	PSME3;PSMD12;PSMD11;UBE2S;PSMD5;PSMD14;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;PSMC2;ANAPC7;UBE2D1;PSMA4;PSMB2;PSMC1;PSMD2;ANAPC1;PSMB5;PSMD8;PSME2;ANAPC15;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4;UBE2C;PSMB7
TegvsNC	Reactome_2022	Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425	-1.83244520643	0	0.00512918617704	PSME3;PSMD12;PSMD11;PSMD5;PSMD14;PSMA7;PSMA6;TP53;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;PSMC2;PSMA4;PSMB2;PSMC1;PSME4;PSMD2;PSMB5;PSMD8;PSME2;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4
TegvsNC	Reactome_2022	B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924	-1.71238440009	0.00240963855422	0.0142020275524	BAZ1B;H2AZ1;POLR1B;DDX56;POLR1G;POLR1A;EP300;H2AX;MYBBP1A;H3-3B;POLR1F;H2AZ2;H2AC6;DEK;POLR1E;GSK3B;TAF1A;TAF1B;POLR2L
TegvsNC	Reactome_2022	BBSome-mediated Cargo-Targeting To Cilium R-HSA-5620922	-1.73280683083	0.00678733031674	0.0121777710361	SMOX;RAB3IP;MKKS;CCT3;CCT2;TCP1;CCT5;BBS5;LZTFL1;BBS4
TegvsNC	Reactome_2022	Base Excision Repair R-HSA-73884	-1.83662490422	0	0.00502485805057	H2AZ1;POLR1B;POLE3;POLR1A;H2AX;FEN1;PCNA;UNG;H2AZ2;RFC2;LRIG3;TERF2;SLC19A1;H2AC6;POLD2;ACD;NEIL3;APEX1;POLE2;RFC3;TERF2IP;TERF1;TDG;RFC5;LRIG1;H2AC20;RFC4;H2AC14;RPA3;NEIL2;SMUG1;POLE4;MBD4;H2BC13;POLD1;H2BC11
TegvsNC	Reactome_2022	C-type Lectin Receptors (CLRs) R-HSA-5621481	-1.6448282845	0.0025641025641	0.0227798304832	CREBBP;CARD9;SRC;PSME3;EP300;PSMD12;PSMD11;PPP3R1;NFKB1;PSMD5;PSMD14;CASP8;MAP3K14;PSMA7;PSMA6;PSMB3;PSMC3;LYN;NFKBIA;PSMC5;PSMD7;PSMC4;UBE2D2;PSMC2;UBE2M;UBE2D1;PSMA4;PSMB2;PSMC1;HRAS;PSME4;PSMD2;CUL1;PSMB5;NFATC3;PSMD8;PDPK1;PSME2;FYN;CHUK;CALM1;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4
TegvsNC	Reactome_2022	CD28 Co-Stimulation R-HSA-389356	-1.60565559028	0.0202702702703	0.0298247739405	TRIB3;SRC;PIK3R3;PRR5;MAP3K14;LYN
TegvsNC	Reactome_2022	CD28 Dependent PI3K/Akt Signaling R-HSA-389357	-1.58267419634	0.025462962963	0.0350141536682	TRIB3;PIK3R3;PRR5;MAP3K14
TegvsNC	Reactome_2022	CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	-2.04193217179	0	0.000655199224244	CDC6;PSME3;PSMD12;PSMD11;UBE2S;PSMD5;PSMD14;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;CCNA2;PSMC2;ANAPC7;UBE2D1;PSMA4;PSMB2;PSMC1;PSME4;PSMD2;ANAPC1;PSMB5;CDK2;CCNE1;PSMD8;PSME2;ANAPC15;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4;CCNE2;UBE2C;PSMB7
TegvsNC	Reactome_2022	CLEC7A (Dectin-1) Signaling R-HSA-5607764	-1.72043729528	0.00236966824645	0.0133113315101	CARD9;SRC;PSME3;PSMD12;PSMD11;PPP3R1;NFKB1;PSMD5;PSMD14;CASP8;MAP3K14;PSMA7;PSMA6;PSMB3;PSMC3;NFKBIA;PSMC5;PSMD7;PSMC4;UBE2D2;PSMC2;UBE2M;UBE2D1;PSMA4;PSMB2;PSMC1;PSME4;PSMD2;CUL1;PSMB5;NFATC3;PSMD8;PDPK1;PSME2;CHUK;CALM1;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4
TegvsNC	Reactome_2022	COPII-mediated Vesicle Transport R-HSA-204005	1.76804693972	0	0.0131468399863	COL7A1;SEC24D;SERPINA1;F5;LMAN1;GOLGA2;SEC24A;SEC31A;USO1;SEC23A;CTSZ;PPP6R1;SEC24C;PREB;TRAPPC4;TRAPPC6A;SEC13;SEC24B;TRAPPC9;SCFD1;STX17;TGFA
TegvsNC	Reactome_2022	Cargo Concentration In ER R-HSA-5694530	1.94547859666	0	0.00142900434634	COL7A1;SEC24D;SERPINA1;F5;LMAN1;SEC24A;SEC23A;MIA3;CTSZ;SEC24C;PREB
TegvsNC	Reactome_2022	Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184	-1.99850764792	0	0.00104387673015	PSME3;PSMD12;CDC20;PSMD11;UBE2S;PSMD5;PSMD14;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;CCNA2;PSMC2;ANAPC7;UBE2D1;PSMA4;PSMB2;PSMC1;PSME4;PSMD2;ANAPC1;PSMB5;PSMD8;PSME2;ANAPC15;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4;UBE2C;PSMB7
TegvsNC	Reactome_2022	Cell Cycle Checkpoints R-HSA-69620	-2.27013288277	0	0	DYNLL2;POLR1B;RCC2;CDC6;PSME3;BIRC5;SKA1;PKMYT1;POLR1A;CDKN1A;PSMD12;DYNC1LI1;CDC25A;PLK1;CDC20;NUP98;RBBP8;H2AX;PSMD11;PPP2CA;TOP3A;UBE2S;MCM7;CLIP1;CENPO;CENPN;MCM5;ORC6;MCM4;MCM8;YWHAB;MCM6;YWHAH;MAPRE1;PSMD5;ZWINT;PSMD14;CDC45;BRCA1;ORC5;PSMA7;PSMA6;CLSPN;TP53;DBF4;PSMB3;PSMC3;YWHAG;RFC2;SEH1L;MDM2;NUP43;EXO1;CENPM;PSMC5;RANGAP1;PSMD7;PSMC4;XPO1;YWHAQ;CDCA8;MCM10;CCNA2;MCM3;PSMC2;RMI1;PAFAH1B1;ANAPC7;UBE2D1;PSMA4;NDC80;SPDL1;ORC4;PSMB2;PSMC1;CENPA;PSME4;RAD9A;DYNLL1;MAD1L1;NUDC;DSN1;PSMD2;ANAPC1;ATRIP;PSMB5;CDK2;CCNE1;ZWILCH;PSMD8;PPP2R5E;CENPL;PSME2;ERCC6L;SPC25;CENPU;RFC3;CDC7;ANAPC15;BRIP1;CLASP2;PHF20;MIS12;PSMB8;PSMD3;PSMB4;BARD1;PSMA3;PCBP4;RANBP2;PSMD4;AHCTF1;BLM;CCNE2;CENPK;RFC5;ZW10;UBE2C;CDKN1B;PSMB7;KIF2A;CCNB2
TegvsNC	Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	-2.14430724257	0	0.000158938650526	AJUBA;PHLDA1;MYC;H2AZ1;NUP153;DYNLL2;POLR1B;KMT5A;POLE3;SRC;E2F6;RCC2;CDC6;PSME3;BIRC5;SKA1;PKMYT1;POLR1A;CDKN1A;EP300;PSMD12;DYNC1LI1;TMPO;CDC25A;MYBL2;PLK1;CDC20;RCC1;NUP98;NUP155;H2AX;CDK4;GINS3;ABL1;PSMD11;PPP2CA;FEN1;LMNB1;UBE2S;GINS1;FOXM1;MCM7;CLIP1;CENPO;CENPN;MCM5;HAUS2;H3-3B;ORC6;MCM4;E2F2;SET;NUP62;MCM8;PCNA;CCND1;MCM6;TFDP1;GINS4;MAPRE1;PSMD5;POLA1;CDCA5;NUP35;ZWINT;PSMD14;PPP2R2A;CDC45;NUP188;E2F1;GINS2;TK1;ORC5;TUBA1B;H2AZ2;PSMA7;PSMA6;TP53;DHFR;DBF4;PSMB3;PSMC3;YWHAG;RFC2;SEH1L;E2F3;NUP42;LYN;TYMS;NUP43;CENPM;PSMC5;RANGAP1;PSMD7;DYRK1A;RRM2;VRK1;TNPO1;PSMC4;XPO1;E2F4;PRIM2;RAB33B;RAN;TUBA1C;KPNB1;WAPL;CDCA8;MCM10;RBL1;SLC19A1;HSP90AA1;H2AC6;SSNA1;CCNA2;MCM3;PSMC2;PAFAH1B1;ANAPC7;HAUS8;RAB8A;UBE2D1;CDC14A;POLD2;CSNK2A2;PSMA4;CDKN2B;GORASP2;NDC80;NUP88;SPDL1;ORC4;PSMB2;CEP78;PSMC1;CENPA;PSME4;FBXL18;NCAPH2;TPX2;DYNLL1;MAD1L1;NUDC;RBBP4;DSN1;PSMD2;ANAPC1;NUP50;CUL1;BORA;CABLES1;CCND3;PSMB5;POLE2;AURKA;CDK2;CCNE1;ZWILCH;ENSA;PSMD8;CHMP4C;PPP2R5E;CENPL;CDT1;E2F5;LBR;PSME2;CEP72;FBXO5;NCAPH;ERCC6L;SPC25;MASTL;FKBPL;SMC1A;CENPU;HAUS7;NUP214;CEP43;RFC3;TUBB4B;KIF23;CDC7;GSK3B;SUMO1;PCNT;CHMP6;CCNH;ANAPC15;TUBGCP3;MAX;CKS1B;LIN52;NCAPG2;CLASP2;TFDP2;MIS12;LIN9;ANKLE2;PSMB8;PSMD3;BLZF1;PSMB4;ARPP19;PSMA3;MCPH1;RANBP2;PSMD4;AHCTF1
TegvsNC	Reactome_2022	Cellular Response To Chemical Stress R-HSA-9711123	-2.08483775702	0	0.000360519378023	SLC7A11;SESN2;ATF4;MYC;SRXN1;NFE2L2;TXNRD1;PHGDH;MAP1LC3B;CREBBP;SQSTM1;MAFG;GCLM;PSME3;EP300;PSMD12;GSR;GPX2;PSMD11;GCLC;PSMD5;TACO1;PSMD14;NPLOC4;PSMA7;PSMA6;PSMB3;PSMC3;SCO1;CYCS;COX14;PSMC5;PSMD7;PSMC4;KEAP1;PSMC2;PRDX1;TBL1XR1;UBL4A;CSNK2A2;PSMA4;STAT3;GSTA1;PSMB2;PSMC1;VCP;IDH1;PSME4;UFD1;NQO1;CUL3;PSMD2;GPX1;CUL1;PSMB5;PSMD8;PSME2;HM13;HELZ2;MUL1;GSK3B;BRIP1;SCO2;LIN9;PSMB8;PSMD3;PSMB4;PSMA3;CARM1;PSMD4;COX7A2L
TegvsNC	Reactome_2022	Cellular Response To Heat Stress R-HSA-3371556	-1.86008307099	0	0.00401388600618	HSPA9;NUP153;CREBBP;BAG2;POLR1B;POLR1A;EP300;NUP98;NUP155;RPTOR;NUP62;DNAJB1;HSPA13;NUP35;NUP188;FKBP4;AKT1S1;HSPH1;HSPA4;SEH1L;NUP42;NUP43;HSPA14;DNAJC7;SIRT1;DNAJB6;HSP90AA1;TNFRSF21;MRPL18;RPS19BP1;HSPA4L;NUP88;PTGES3;VCP
TegvsNC	Reactome_2022	Cellular Response To Hypoxia R-HSA-1234174	-1.75353985488	0	0.0106778983267	AJUBA;VHL;CREBBP;PSME3;EP300;PSMD12;UBE2D3;PSMD11;HIF1A;PSMD5;PSMD14;PSMA7;PSMA6;PSMB3;PSMC3;ELOC;PSMC5;PSMD7;PSMC4;UBE2D2;PSMC2;UBE2D1;PSMA4;PSMB2;PSMC1;PSME4;PSMD2;PSMB5;PSMD8;PSME2;ELOB;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4
TegvsNC	Reactome_2022	Cellular Senescence R-HSA-2559583	-1.89631870801	0	0.00257014495695	CEBPB;JUN;CBX4;KDM6B;ASF1A;H2AZ1;H1-0;HIRA;CDKN1A;H2AX;CDK4;ETF1;EP400;CXCL8;LMNB1;UBE2S;H3-3B;E2F2;NFKB1;PHC2;TFDP1;TNRC6C;EZH2;E2F1;MAP2K6;H2AZ2;TP53;MAP2K3;E2F3;MDM2;FOS;RING1;TERF2;H2AC6;CCNA2;SUZ12;ANAPC7;MAPKAPK5;UBE2D1;CDKN2B;ACD;STAT3;RBBP4;H1-4;ANAPC1;CDK2;CCNE1;TERF2IP;ANAPC15;UBN1;TFDP2;MAPK8;MAPKAPK3;SCMH1;CBX6;TERF1;HMGA1;ID1;RBBP7;CCNE2;HMGA2;UBE2C;CDKN1B
TegvsNC	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273	1.71270871647	0.00551470588235	0.0231147309595	FDFT1;DHCR7;FDPS;SREBF2;SH3D19;MSMO1;HMGCS1;SOAT2;TM7SF2;MVD;SC5D;HMGCR
TegvsNC	Reactome_2022	Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185	1.99142491141	0	0.00067667558753	HSPG2;GPC3;AGRN;CHST15;CHPF;CHPF2;XYLT2;IDS;HEXB;CHST12;SDC2;GPC6;HEXA;B4GALT7;CSGALNACT1;VCAN
TegvsNC	Reactome_2022	Chromatin Modifying Enzymes R-HSA-3247509	-1.57820736697	0	0.0357404120834	KDM6B;KDM4A;H2AZ1;PRMT5;CREBBP;KMT5A;GATAD2A;MTA2;EP300;H2AX;CDK4;KDM6A;RIOX2;EP400;TAF5L;JADE2;RUVBL1;ARID1A;USP22;NFKB1;CCND1;KANSL3;EZH2;CHD4;AEBP2;PRMT6;PRMT3;H2AZ2;JADE1;HCFC1;SETD1B;BRD1;MSL2;KANSL2;YEATS4;ELP5;ING3;EPC1;KMT2D;KAT7;VPS72;ASH2L;H2AC6;ELP6;SUZ12;RBBP5;TBL1XR1;SMARCD1;SUPT7L;TADA2B;BRMS1L;SUV39H2;RCOR1;WDR77;SMARCA2;RBBP4;ATXN7;KAT6A;SMARCE1;HAT1;CLOCK;MCRS1;TADA3;ZZZ3;SAP130;DR1;WDR5;GATAD2B;ATF7IP;SGF29;PBRM1;PHF20;BRPF3;HDAC2;CARM1;ING5;PRMT1;COPRS;RBBP7;ARID1B
TegvsNC	Reactome_2022	Chromosome Maintenance R-HSA-73886	-2.10115490535	0	0.000369532362474	H2AZ1;DKC1;POLR2D;POLR1B;POLR1A;H2AX;FEN1;CENPO;CENPN;H3-3B;RUVBL1;PCNA;CHTF8;POLR2A;GAR1;POLA1;WRAP53;CENPX;H2AZ2;RFC2;CENPM;DAXX;PRIM2;TERF2;SLC19A1;POLR2J;H2AC6;CCNA2;POLR2I;POLD2;ACD;CENPA;RBBP4;MIS18A;PPP6R3;CDK2;CENPL;NOP10;CENPU;RFC3;POLR2G;TERF2IP;OIP5;POLR2L;TERF1;BLM;RBBP7;NPM1;CENPK;RFC5;SHQ1;POLR2B
TegvsNC	Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	2.26586659263	0	0	COL7A1;PLOD2;P4HA1;P4HA2;PLOD1;COL27A1;COL18A1;COL9A2;COL6A1;COL9A3;P3H3;P4HB;COL2A1;COL4A5;P3H1;PCOLCE2
TegvsNC	Reactome_2022	Collagen Chain Trimerization R-HSA-8948216	2.153356756	0	0.000117382499878	COL7A1;COL27A1;COL18A1;COL9A2;COL6A1;COL9A3;COL2A1;COL4A5
TegvsNC	Reactome_2022	Collagen Formation R-HSA-1474290	2.332949285	0	0	COL7A1;PLOD2;P4HA1;P4HA2;PLOD1;COL27A1;COL18A1;LOX;CTSB;COL9A2;PLEC;DST;COL6A1;LOXL4;COL9A3;P3H3;LOXL2;P4HB;COL2A1;COL4A5;P3H1;PCOLCE2;LOXL3;CD151;PCOLCE;ITGB4;CTSL
TegvsNC	Reactome_2022	Condensation Of Prophase Chromosomes R-HSA-2299718	-1.76092265566	0.00699300699301	0.0100246305459	H2AZ1;KMT5A;PLK1;H2AX;H3-3B;SET;H2AZ2;RAB33B;H2AC6;NCAPH2
TegvsNC	Reactome_2022	Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	-2.12884708471	0	0.000140774233323	PSME3;PSMD12;PSMD11;PSMD5;PSMD14;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;PSMC2;PSMA4;PSMB2;PSMC1;PSME4;PSMD2;PSMB5;PSMD8;PSME2;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4
TegvsNC	Reactome_2022	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	-2.15347886744	0	0.000164236605544	MYC;PSME3;CDKN1A;PSMD12;CDC25A;CDK4;PSMD11;CCND1;TFDP1;PSMD5;PSMD14;E2F1;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;E2F4;CCNA2;PSMC2;PSMA4;PSMB2;PSMC1;RBBP4;PSMD2;CUL1;CABLES1;PSMB5;CDK2;CCNE1;PSMD8;E2F5;PSME2;CCNH;MAX;CKS1B;LIN52;TFDP2;LIN9;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4;CCNE2;CDKN1B;PSMB7
TegvsNC	Reactome_2022	Cyclin D Associated Events In G1 R-HSA-69231	-1.9100994735	0	0.00239939415912	SRC;CDKN1A;CDK4;ABL1;PPP2CA;E2F2;CCND1;TFDP1;PPP2R2A;E2F1;E2F3;LYN;E2F4;RBL1;CDKN2B;CUL1;CCND3;CDK2;CCNE1;E2F5;CCNH;CKS1B;TFDP2
TegvsNC	Reactome_2022	Cyclin E Associated Events During G1/S Transition R-HSA-69202	-2.20227951349	0	9.47518878138e-05	MYC;PSME3;CDKN1A;PSMD12;CDC25A;CDK4;PSMD11;CCND1;TFDP1;PSMD5;PSMD14;E2F1;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;E2F4;CCNA2;PSMC2;PSMA4;PSMB2;PSMC1;RBBP4;PSMD2;CUL1;CABLES1;PSMB5;CDK2;CCNE1;PSMD8;E2F5;PSME2;CCNH;MAX;CKS1B;LIN52;TFDP2;LIN9;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4;CCNE2;CDKN1B;PSMB7
TegvsNC	Reactome_2022	Cytosolic tRNA Aminoacylation R-HSA-379716	-2.38705833596	0	0	GARS1;CARS1;MARS1;AARS1;YARS1;SARS1;TARS1;WARS1;NARS1;EPRS1;FARSB;IARS1;AIMP2;EEF1E1;VARS1;FARSA
TegvsNC	Reactome_2022	DAG And IP3 Signaling R-HSA-1489509	1.67707556127	0.00742115027829	0.0309379440982	AHCYL1;PLCG1;ITPR2;ITPR3;PRKAR1A;ADCY6;CAMK2D;ADCY9;NBEA;ITPR1;PRKCA
TegvsNC	Reactome_2022	DNA Damage Bypass R-HSA-73893	-1.62151787363	0.00943396226415	0.0270579807634	POLR1B;POLE3;USP1;POLR1A;RCHY1;PCLAF;PCNA;TRIM25;NPLOC4;RFC2;SPRTN;DTL;REV3L;SLC19A1;POLD2;VCP;UFD1;POLE2;RFC3;UBE2B;USP43
TegvsNC	Reactome_2022	DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	-1.81436391824	0.00232558139535	0.00579196114232	ASF1A;H2AZ1;H1-0;HIRA;CDKN1A;H2AX;EP400;LMNB1;H2AZ2;TP53;TERF2;H2AC6;CCNA2;ACD;H1-4;CDK2;CCNE1;TERF2IP;UBN1;TERF1;HMGA1;CCNE2;HMGA2;CDKN1B
TegvsNC	Reactome_2022	DNA Double-Strand Break Repair R-HSA-5693532	-1.83191055749	0	0.00513716824317	KDM4A;BAZ1B;POLR1B;POLE3;POLR1A;RBBP8;H2AX;ABL1;FEN1;TOP3A;BRCA2;XRCC2;PCNA;XRCC6;XRCC3;ERCC4;BRCA1;CLSPN;TP53;RFC2;PAXIP1;TIPIN;CNKSR3;EXO1;LRIG3;SLC19A1;RAD51C;CCNA2;RAD51;RMI1;POLD2;RAD51AP1;PPP5C;RAD9A;NHEJ1;ATRIP;RNF4;POLE2;CDK2;SIRT6;GEN1;EYA3;RFC3;SUMO1;BRIP1;MAPK8;BARD1;TDP1;DCLRE1C;BLM;PALB2;PPP4R2;LRIF1;RFC5
TegvsNC	Reactome_2022	DNA Methylation R-HSA-5334118	-1.88296058153	0	0.00318879951418	H2AZ1;UHRF1;H2AX;H3-3B;DNMT1;H2AZ2;H2AC6
TegvsNC	Reactome_2022	DNA Repair R-HSA-73894	-1.95819762895	0	0.00143707029851	KDM4A;BAZ1B;H2AZ1;POLR2D;POLR1B;POLE3;PRPF19;USP1;POLR1A;INO80;EP300;RBBP8;H2AX;ABL1;USP7;FEN1;TOP3A;BRCA2;RUVBL1;XRCC2;RCHY1;PCLAF;TCEA1;PCNA;XRCC6;UNG;TRIM25;XRCC3;POLR2A;GTF2H1;ERCC4;COPS3;CENPX;BRCA1;NPLOC4;H2AZ2;CLSPN;TP53;DCLRE1A;RFC2;PAXIP1;TIPIN;CNKSR3;MSH2;EXO1;ALKBH3;SPRTN;DTL;REV3L;ALKBH2;YY1;LRIG3;TERF2;GTF2H2;SLC19A1;RAD51C;POLR2J;H2AC6;CCNA2;DCLRE1B;POLR2I;RAD51;RMI1;POLD2;GTF2H3;ACD;RAD51AP1;NEIL3;VCP;FANCF;PPP5C;RAD9A;NHEJ1;ASCC1;UFD1;TFPT;APEX1;ATRIP;RNF4;POLE2;CDK2;RNF111;SIRT6;MCRS1;GEN1;EYA3;ACTR5;RFC3;POLR2G;TERF2IP;SUMO1;UBE2T;CCNH;UBE2B;USP43;BRIP1;MAPK8;FANCI;FANCC;POLR2L;FAAP24;FANCE;BARD1;FAAP100;TDP1;TERF1;DCLRE1C;BLM;PALB2;TDG;PPP4R2;LRIF1
TegvsNC	Reactome_2022	DNA Replication Pre-Initiation R-HSA-69002	-2.39240626598	0	0	H2AZ1;POLR1B;POLE3;CDC6;PSME3;POLR1A;PSMD12;H2AX;PSMD11;UBE2S;MCM7;MCM5;H3-3B;ORC6;MCM4;MCM8;MCM6;PSMD5;POLA1;PSMD14;CDC45;ORC5;H2AZ2;PSMA7;PSMA6;DBF4;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;PRIM2;KPNB1;MCM10;H2AC6;MCM3;PSMC2;ANAPC7;UBE2D1;PSMA4;ORC4;PSMB2;PSMC1;PSMD2;ANAPC1;PSMB5;POLE2;CDK2;PSMD8;CDT1;PSME2;CDC7;ANAPC15;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4
TegvsNC	Reactome_2022	DNA Replication R-HSA-69306	-2.47580032747	0	0	H2AZ1;POLR1B;POLE3;CDC6;PSME3;POLR1A;PSMD12;H2AX;GINS3;PSMD11;FEN1;UBE2S;GINS1;MCM7;MCM5;H3-3B;ORC6;MCM4;MCM8;PCNA;MCM6;GINS4;PSMD5;POLA1;PSMD14;CDC45;GINS2;ORC5;H2AZ2;PSMA7;PSMA6;DBF4;PSMB3;PSMC3;RFC2;PSMC5;PSMD7;PSMC4;PRIM2;KPNB1;MCM10;SLC19A1;H2AC6;CCNA2;MCM3;PSMC2;ANAPC7;UBE2D1;POLD2;PSMA4;ORC4;PSMB2;PSMC1;PSME4;PSMD2;ANAPC1;CUL1;PSMB5;POLE2;CDK2;CCNE1;PSMD8;CDT1;PSME2;RFC3;CDC7;ANAPC15;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4;CCNE2;RFC5;UBE2C;PSMB7
TegvsNC	Reactome_2022	DNA Strand Elongation R-HSA-69190	-2.39262792851	0	0	POLR1B;POLR1A;GINS3;FEN1;GINS1;MCM7;MCM5;MCM4;MCM8;PCNA;MCM6;GINS4;POLA1;CDC45;GINS2;RFC2;PRIM2;SLC19A1;MCM3;POLD2
TegvsNC	Reactome_2022	Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761	-2.01280155932	0	0.000806252427215	PSME3;PSMD12;PSMD11;PSMD5;PSMD14;MAP3K14;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;PSMC2;UBE2M;PSMA4;PSMB2;PSMC1;PSME4;PSMD2;CUL1;PSMB5;PSMD8;PSME2;CHUK;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4
TegvsNC	Reactome_2022	Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332	1.7535016362	0.00568181818182	0.0150543056093	HSPG2;GPC3;AGRN;SDC2;GPC6;VCAN
TegvsNC	Reactome_2022	Defective B3GAT3 Causes JDSSDHD R-HSA-3560801	1.78203786648	0.00759013282732	0.0114863667068	HSPG2;GPC3;AGRN;SDC2;GPC6;VCAN
TegvsNC	Reactome_2022	Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783	1.81535420385	0.0018315018315	0.00758618528279	HSPG2;GPC3;AGRN;SDC2;GPC6;B4GALT7;VCAN
TegvsNC	Reactome_2022	Defective CFTR Causes Cystic Fibrosis R-HSA-5678895	-1.74215620448	0.00225225225225	0.0113366226705	PSME3;PSMD12;PSMD11;PSMD5;PSMD14;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;PSMC2;PSMA4;DERL2;PSMB2;PSMC1;VCP;PSME4;PSMD2;PSMB5;PSMD8;PSME2;PSMB8;PSMD3;PSMB4;PSMA3;RNF185;PSMD4
TegvsNC	Reactome_2022	Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192	-1.52818121587	0.0431965442765	0.0492273017149	RBBP8;TOP3A;BRCA2;XRCC2;BRCA1;EXO1;RAD51C;RAD51;RMI1;RAD51AP1;BRIP1;BARD1;BLM;PALB2
TegvsNC	Reactome_2022	Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190	-1.71592231527	0.0089485458613	0.0138793393701	POLR1B;POLR1A;RBBP8;TOP3A;BRCA2;XRCC2;BRCA1;RFC2;EXO1;RAD51C;RAD51;RMI1;RAD51AP1;RAD9A;ATRIP;RFC3;BRIP1;BARD1;BLM;PALB2;RFC5
TegvsNC	Reactome_2022	Defective Pyroptosis R-HSA-9710421	-1.78075176664	0.00227272727273	0.00821734157268	H2AZ1;H2AX;H3-3B;EZH2;POLA1;DNMT1;H2AZ2;PRIM2;H2AC6;SUZ12;RBBP4
TegvsNC	Reactome_2022	Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC) R-HSA-5619107	-1.58303363222	0.00883002207506	0.035069345772	NUP153;NUP98;NUP155;NUP62;NUP35;NUP188;SEH1L;NUP42;NUP43;NUP88;NUP50;NUP214;RANBP2;NUP37;POM121C;NDC1;NUP205
TegvsNC	Reactome_2022	Degradation Of AXIN R-HSA-4641257	-1.75019060598	0.00223214285714	0.0108993383679	PSME3;PSMD12;PSMD11;PSMD5;PSMD14;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;PSMC2;PSMA4;PSMB2;PSMC1;PSME4;PSMD2;AXIN2;PSMB5;PSMD8;PSME2;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4
TegvsNC	Reactome_2022	Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253	-1.81474825629	0	0.00581573551417	MYC;TCF7;PSME3;PSMD12;PSMD11;CSNK1A1;PPP2CA;PSMD5;PSMD14;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;AMER1;PSMC4;PSMC2;FRAT2;PSMA4;PSMB2;PSMC1;PSME4;FRAT1;PSMD2;AXIN2;CUL1;PSMB5;PSMD8;PPP2R5E;PSME2;GSK3B;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4
TegvsNC	Reactome_2022	Degradation Of DVL R-HSA-4641258	-1.95048715671	0	0.00154722899735	PSME3;PSMD12;PSMD11;PSMD5;PSMD14;PSMA7;PSMA6;PSMB3;PSMC3;PSMC5;PSMD7;PSMC4;PSMC2;PSMA4;PSMB2;PSMC1;KLHL12;PSME4;CUL3;PSMD2;PSMB5;PSMD8;PSME2;PSMB8;PSMD3;PSMB4;PSMA3;PSMD4
