contrast	direction	library	term	overlap	query_size	gene_set_size	background_size	pvalue	overlap_genes	fdr
SoravsNC	up	GO_Biological_Process_2025	Monoatomic Cation Transport (GO:0006812)	3	1272	27	20329	0.23712056187864172	GRIN3B;PKD2L1;SLC29A4	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of D-glucose Transmembrane Transport (GO:0010828)	3	1272	27	20329	0.23712056187864172	C1QTNF12;C3;CLIP3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902041)	3	1272	27	20329	0.23712056187864172	FGA;FGB;FGG	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Renal System Development (GO:0072001)	4	1272	40	20329	0.23932877805373667	AGXT;CORIN;GREB1L;HNF1B	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Water-Soluble Vitamin Metabolic Process (GO:0006767)	4	1272	40	20329	0.23932877805373667	AMN;CLSTN3;SLC23A1;SLC25A42	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Actin Filament Capping (GO:0051693)	2	1272	15	20329	0.24075895874185155	GSN;VILL	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Acute Inflammatory Response (GO:0002526)	2	1272	15	20329	0.24075895874185155	ITIH4;SIGIRR	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Autophagy of Peroxisome (GO:0030242)	2	1272	15	20329	0.24075895874185155	PJVK;USP30	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Barbed-End Actin Filament Capping (GO:0051016)	2	1272	15	20329	0.24075895874185155	GSN;VILL	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Cell-Cell Adhesion Mediated by Cadherin (GO:0044331)	2	1272	15	20329	0.24075895874185155	CDH4;CDH5	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Cellular Response to Glucocorticoid Stimulus (GO:0071385)	2	1272	15	20329	0.24075895874185155	FAM107A;PCK1	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Dicarboxylic Acid Transport (GO:0006835)	2	1272	15	20329	0.24075895874185155	SLC13A5;SLC22A7	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Glucose 6-Phosphate Metabolic Process (GO:0051156)	2	1272	15	20329	0.24075895874185155	G6PC1;RBKS	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Leukotriene Metabolic Process (GO:0006691)	2	1272	15	20329	0.24075895874185155	CYP4F2;CYP4F3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Lipid Storage (GO:0010888)	2	1272	15	20329	0.24075895874185155	CLSTN3;PPARA	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Pexophagy (GO:0000425)	2	1272	15	20329	0.24075895874185155	PJVK;USP30	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Epidermal Cell Differentiation (GO:0045606)	2	1272	15	20329	0.24075895874185155	PLAAT4;SFRP4	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Monooxygenase Activity (GO:0032770)	2	1272	15	20329	0.24075895874185155	ESR1;S100A1	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Establishment of Cell Polarity (GO:2000114)	2	1272	15	20329	0.24075895874185155	CDH5;GSN	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)	2	1272	15	20329	0.24075895874185155	CD36;SIGIRR	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0010880)	2	1272	15	20329	0.24075895874185155	FKBP1B;GSTM2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Renal Absorption (GO:0070293)	2	1272	15	20329	0.24075895874185155	CLDN19;GSN	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	acetyl-CoA Metabolic Process (GO:0006084)	2	1272	15	20329	0.24075895874185155	ACSS2;HMGCS2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Cellular Response to Metal Ion (GO:0071248)	7	1272	81	20329	0.24297352719953355	BNIP3;CAPN3;MT1B;RASA4;SLC13A5;TF;TFR2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Protein Processing (GO:0016485)	8	1272	95	20329	0.24323866500991026	ADAMTS13;C1R;F12;FAM111A;HGFAC;HPR;KLKB1;PCSK4	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Phagocytosis (GO:0006909)	5	1272	54	20329	0.24786854500207303	CD36;GSN;ITGB2;MST1R;TIMD4	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Synaptic Transmission (GO:0050806)	5	1272	54	20329	0.24786854500207303	CLSTN3;NLGN2;PTK2B;RAPSN;STX1B	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Potassium Ion Transport (GO:0006813)	5	1272	54	20329	0.24786854500207303	HCN3;HPN;KCNK12;PKD2L1;SLC12A6	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Synapse Assembly (GO:0007416)	5	1272	54	20329	0.24786854500207303	CLSTN3;HAPLN4;NLGN2;PCDHB3;SDK1	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Metabolic Process (GO:0009893)	9	1272	110	20329	0.2505994789165414	ACE2;AGXT;CD36;DBH;GATM;PLAC8;PRLR;SCD;YBX2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Carboxylic Acid Transmembrane Transport (GO:1905039)	4	1272	41	20329	0.2532045858111548	SFXN3;SLC23A1;SLC47A1;SLC6A13	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Glycoprotein Metabolic Process (GO:0009100)	4	1272	41	20329	0.2532045858111548	ADAMTS13;FBXO17;FBXO27;FBXO6	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Cell Projection Organization (GO:0031345)	4	1272	41	20329	0.2532045858111548	CRMP1;RTN4R;RTN4RL2;STX1B	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Focal Adhesion Assembly (GO:0051893)	4	1272	41	20329	0.2532045858111548	COL16A1;DMTN;FAM107A;PHLDB2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Calcium-Dependent Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	3	1272	28	20329	0.25422456125529574	CDH4;CDH5;PCDHB3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	3	1272	28	20329	0.25422456125529574	APLP1;GPRASP1;PALM	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of T Cell Activation (GO:0050868)	3	1272	28	20329	0.25422456125529574	GPNMB;PAG1;TNFRSF14	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Sphingolipid Catabolic Process (GO:0030149)	3	1272	28	20329	0.25422456125529574	ALDH3B1;CEL;ENPP7	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	3	1272	28	20329	0.25422456125529574	EFNA1;EPHA1;NTN4	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	6	1272	69	20329	0.2622139090283228	ADGRD1;ADGRF3;ADGRG5;GPR157;SCTR;UCN2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Axon Development (GO:0061564)	6	1272	69	20329	0.2622139090283228	APLP1;DSCAML1;FGFR2;MAPK8IP3;NREP;RTN4RL2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Organelle Organization (GO:0010638)	6	1272	69	20329	0.2622139090283228	BMF;BNIP3;BOK;ELAPOR1;SORBS3;TNFSF10	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Calcium Ion Import (GO:0070509)	2	1272	16	20329	0.2645339890820362	CACNA1D;TRPV1	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Cardiac Muscle Cell Contraction (GO:0086003)	2	1272	16	20329	0.2645339890820362	CACNA1D;GSN	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Detection of Mechanical Stimulus (GO:0050982)	2	1272	16	20329	0.2645339890820362	JUP;PKD2L1	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894)	2	1272	16	20329	0.2645339890820362	PIK3AP1;SCARA3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Myeloid Cell Differentiation (GO:0045638)	2	1272	16	20329	0.2645339890820362	MAFB;PTK2B	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	2	1272	16	20329	0.2645339890820362	APOA1;NAIP	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Sprouting Angiogenesis (GO:1903672)	2	1272	16	20329	0.2645339890820362	CLIC3;S100A1	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575)	2	1272	16	20329	0.2645339890820362	C3;RORA	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Protein Autoprocessing (GO:0016540)	2	1272	16	20329	0.2645339890820362	F12;FAM111A	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Cardiac Muscle Cell Contraction (GO:0086004)	2	1272	16	20329	0.2645339890820362	ATP2A1;JUP	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903844)	2	1272	16	20329	0.2645339890820362	NREP;TGFBR3L	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Peptidyl-Threonine Phosphorylation (GO:0010799)	2	1272	16	20329	0.2645339890820362	DMTN;WNK3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Sodium Ion Transmembrane Transporter Activity (GO:2000649)	2	1272	16	20329	0.2645339890820362	FXYD1;WNK3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Response to Cholesterol (GO:0070723)	2	1272	16	20329	0.2645339890820362	CYP7A1;OSBPL7	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Xenobiotic Catabolic Process (GO:0042178)	2	1272	16	20329	0.2645339890820362	CYP3A4;GSTM2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Actin Polymerization or Depolymerization (GO:0008154)	4	1272	42	20329	0.26724014793420103	COBL;FAM107A;GSN;VILL	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	4	1272	42	20329	0.26724014793420103	ERBB2;PTK2B;REPS2;SLC30A10	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Tight Junction Assembly (GO:0120192)	4	1272	42	20329	0.26724014793420103	CDH5;CLDN14;CLDN19;CLDN3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Axoneme Assembly (GO:0035082)	3	1272	29	20329	0.271492852040178	DNAJB13;SPAG16;TTLL3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Cellular Response to Osmotic Stress (GO:0071470)	3	1272	29	20329	0.271492852040178	CAPN3;SLC12A6;WNK3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Glycosphingolipid Metabolic Process (GO:0006687)	3	1272	29	20329	0.271492852040178	ABCA2;ENPP7;GAL3ST1	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Liver Development (GO:0001889)	3	1272	29	20329	0.271492852040178	COBL;PCK1;UGT1A9	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Platelet Aggregation (GO:0070527)	3	1272	29	20329	0.271492852040178	FGA;FGB;FGG	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Sprouting Angiogenesis (GO:1903670)	3	1272	29	20329	0.271492852040178	CLIC3;GLUL;S100A1	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Supramolecular Fiber Organization (GO:1902903)	3	1272	29	20329	0.271492852040178	C9ORF72;EFEMP2;XIRP2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Sensory Perception of Light Stimulus (GO:0050953)	5	1272	56	20329	0.27200240106840534	COL18A1;COL2A1;MYO7A;NECTIN4;WHRN	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Cold-Induced Thermogenesis (GO:0120161)	9	1272	113	20329	0.27570628502343913	ACTN3;CD36;DBH;GATM;MAP2K6;PLAC8;PRLR;SCD;YBX2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Glycerophospholipid Biosynthetic Process (GO:0046474)	8	1272	99	20329	0.2790961270574814	AGPAT2;APOA1;ETNK2;LCAT;PNPLA3;SLC44A2;SLC44A3;SLC44A5	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Protein Catabolic Process (GO:0042177)	4	1272	43	20329	0.28141062081852247	ALAD;AZIN2;RGPD1;TIMP3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Autophagy of Mitochondrion (GO:0000422)	5	1272	57	20329	0.2842522545426216	BNIP3;CTSK;NIPSNAP1;SPATA18;USP30	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Epithelial Cell Proliferation (GO:0050680)	5	1272	57	20329	0.2842522545426216	AQP11;EPPK1;FGFR2;HPN;PTPRM	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Amino Acid Catabolic Process (GO:0009063)	2	1272	17	20329	0.2883084732195841	ALDH6A1;LDHD	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	2	1272	17	20329	0.2883084732195841	DRD4;NPFF	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Endoplasmic Reticulum Tubular Network Organization (GO:0071786)	2	1272	17	20329	0.2883084732195841	DMTN;REEP2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Lymphocyte Activation (GO:0051250)	2	1272	17	20329	0.2883084732195841	GPNMB;PAG1	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Response to Wounding (GO:1903035)	2	1272	17	20329	0.2883084732195841	EPPK1;RTN4R	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Nucleoside Phosphate Catabolic Process (GO:1901292)	2	1272	17	20329	0.2883084732195841	ENPP3;ENTPD8	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Amide Metabolic Process (GO:0034250)	2	1272	17	20329	0.2883084732195841	EFNA1;ENPP7	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902993)	2	1272	17	20329	0.2883084732195841	EFNA1;EFNA3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of BMP Signaling Pathway (GO:0030513)	2	1272	17	20329	0.2883084732195841	CDH5;CRB2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Cardiac Muscle Contraction by Calcium Ion Signaling (GO:0010882)	2	1272	17	20329	0.2883084732195841	FKBP1B;GSTM2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Endopeptidase Activity (GO:0052548)	2	1272	17	20329	0.2883084732195841	CRB2;VTN	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Postsynaptic Membrane Potential (GO:0060078)	2	1272	17	20329	0.2883084732195841	DRD4;NPFF	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Striated Muscle Contraction (GO:0006942)	2	1272	17	20329	0.2883084732195841	ATP2A1;RNF207	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of T Cell Cytokine Production (GO:0002724)	2	1272	17	20329	0.2883084732195841	CD7;SECTM1	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Vascular Endothelial Growth Factor Production (GO:0010574)	2	1272	17	20329	0.2883084732195841	C3;RORA	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Cardiac Conduction (GO:0061337)	3	1272	30	20329	0.2888808330945218	CACNA1D;HCN3;JUP	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Glutathione Metabolic Process (GO:0006749)	3	1272	30	20329	0.2888808330945218	GSTA1;GSTA2;GSTM2	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Hydrolase Activity (GO:0051346)	3	1272	30	20329	0.2888808330945218	NEIL1;PLIN5;RASA4	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Proteolysis (GO:0045861)	3	1272	30	20329	0.2888808330945218	EFNA1;KNG1;TIMP3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Gluconeogenesis (GO:0006111)	3	1272	30	20329	0.2888808330945218	C1QTNF12;C1QTNF3;GNMT	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Regulation of Monoatomic Cation Transmembrane Transport (GO:1904062)	3	1272	30	20329	0.2888808330945218	CACNA1D;PDZK1;WNK3	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Semaphorin-Plexin Signaling Pathway (GO:0071526)	3	1272	30	20329	0.2888808330945218	ERBB2;SEMA4G;SEMA6C	0.7349468253728274
SoravsNC	up	GO_Biological_Process_2025	Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	6	1272	72	20329	0.294922733368775	CD7;EPHA1;ERBB2;LIFR;MST1R;RORA	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Apical Junction Assembly (GO:0043297)	4	1272	44	20329	0.295691706656666	CDH5;CLDN14;CLDN19;CLDN3	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Inorganic Anion Transmembrane Transport (GO:0098661)	4	1272	44	20329	0.295691706656666	ANO9;APOL1;AQP6;SLC12A6	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Mitophagy (GO:0000423)	4	1272	44	20329	0.295691706656666	BNIP3;CTSK;NIPSNAP1;OPTN	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Cytoskeleton Organization (GO:0051495)	5	1272	58	20329	0.2966032270903277	CDC42EP4;CDC42EP5;GSN;PTK2B;SORBS3	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Visual Perception (GO:0007601)	5	1272	58	20329	0.2966032270903277	COL18A1;COL2A1;MYO7A;NECTIN4;REEP6	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Autophagy (GO:0010508)	7	1272	87	20329	0.30200729406934745	BNIP3;BNIP3L;C9ORF72;DEPTOR;OPTN;TP53INP1;TRIM65	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Regulation of Protein Secretion (GO:0050708)	6	1272	73	20329	0.30600447518205537	DRD4;FGA;FGB;FGG;MYOM1;SNAP25	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Chloride Transmembrane Transport (GO:1902476)	3	1272	31	20329	0.30634615225859874	ANO9;APOL1;SLC12A6	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Phospholipid Translocation (GO:0045332)	3	1272	31	20329	0.30634615225859874	ABCA7;ATP8B1;SERINC2	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Regulation of Neurotransmitter Secretion (GO:0046928)	3	1272	31	20329	0.30634615225859874	DYSF;STX1B;SYT8	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Antimicrobial Humoral Response (GO:0019730)	4	1272	45	20329	0.31005973062354647	CCL14;KNG1;LEAP2;TF	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Cellular Response to Steroid Hormone Stimulus (GO:0071383)	2	1272	18	20329	0.3119894664689635	ATP1A3;ESR1	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Fatty Acid Derivative Biosynthetic Process (GO:1901570)	2	1272	18	20329	0.3119894664689635	HMGCL;HMGCS2	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Glutamate Receptor Signaling Pathway (GO:0007215)	2	1272	18	20329	0.3119894664689635	GRIN3B;PTK2B	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	NADP Metabolic Process (GO:0006739)	2	1272	18	20329	0.3119894664689635	FMO5;NUDT13	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Actin Filament Polymerization (GO:0030837)	2	1272	18	20329	0.3119894664689635	GSN;KANK4	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Lymphocyte Proliferation (GO:0050672)	2	1272	18	20329	0.3119894664689635	GPNMB;TNFRSF14	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Peptidase Activity (GO:0010466)	2	1272	18	20329	0.3119894664689635	CRB2;VTN	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Negative Regulation of Stress Fiber Assembly (GO:0051497)	2	1272	18	20329	0.3119894664689635	PHLDB2;RHPN1	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Phosphatidylethanolamine Metabolic Process (GO:0046337)	2	1272	18	20329	0.3119894664689635	ETNK2;PLAAT4	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Extracellular Matrix Organization (GO:1903055)	2	1272	18	20329	0.3119894664689635	EFEMP2;MELTF	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Immune System Process (GO:0002684)	2	1272	18	20329	0.3119894664689635	C8A;C8B	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046427)	2	1272	18	20329	0.3119894664689635	PRLR;PTK2B	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Synapse Assembly (GO:0051965)	2	1272	18	20329	0.3119894664689635	CLSTN3;NLGN2	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of T Cell Cytokine Production (GO:0002726)	2	1272	18	20329	0.3119894664689635	CD7;SECTM1	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Regulation of Cell Cycle G2/M Phase Transition (GO:1902749)	2	1272	18	20329	0.3119894664689635	CDK10;CDK3	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Regulation of Integrin-Mediated Signaling Pathway (GO:2001044)	2	1272	18	20329	0.3119894664689635	LIMS2;PGAP1	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Regulation of Muscle Contraction (GO:0006937)	2	1272	18	20329	0.3119894664689635	ATP2A1;TNNC2	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Response to Zinc Ion (GO:0010043)	2	1272	18	20329	0.3119894664689635	HAAO;MT1B	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	fatty-acyl-CoA Metabolic Process (GO:0035337)	2	1272	18	20329	0.3119894664689635	ACSM2A;DGAT1	0.7376880778924467
SoravsNC	up	GO_Biological_Process_2025	Positive Regulation of Protein Localization to Membrane (GO:1905477)	5	1272	60	20329	0.3215472124773562	CLIP3;ERBB2;ITGB2;PDZK1;WNK3	0.7451822847722582
SoravsNC	up	GO_Biological_Process_2025	Actin Filament Bundle Assembly (GO:0051017)	3	1272	32	20329	0.3238487672768439	DMTN;ESPN;FAM107A	0.7451822847722582
SoravsNC	up	GO_Biological_Process_2025	Actin Filament Bundle Organization (GO:0061572)	3	1272	32	20329	0.3238487672768439	DMTN;ESPN;FAM107A	0.7451822847722582
SoravsNC	up	GO_Biological_Process_2025	Defense Response to Gram-negative Bacterium (GO:0050829)	3	1272	32	20329	0.3238487672768439	DAO;OPTN;TNFRSF14	0.7451822847722582
